id,property_type,prop_type_simp,number_of_reviews,review_scores_rating,cleaning_fee,price,price_3_nights
20847,House,House,138,94,100,41,223
25341,House,House,107,96,100,65,295
25342,House,House,5,93,100,70,310
37306,House,House,117,99,0,125,375
39870,House,House,238,99,0,55,165
65448,Loft,Other,35,91,80,272,896
72906,Apartment,Apartment,587,98,25,90,295
125579,House,House,206,94,95,125,470
136015,Apartment,Apartment,50,97,35,96,323
258817,House,House,95,95,50,29,137
280842,House,House,178,98,35,135,440
289242,House,House,76,94,50,25,125
319705,House,House,47,95,50,40,170
329997,Guesthouse,Other,885,98,35,55,200
340081,House,House,76,97,50,25,125
366339,House,House,70,98,100,250,850
371066,House,House,346,100,30,89,297
395889,House,House,218,97,0,95,285
421290,Guest suite,Other,703,99,35,55,200
430052,Guest suite,Other,696,99,35,55,200
431258,House,House,411,97,95,150,545
475134,Apartment,Apartment,119,96,50,137,461
609655,House,House,271,99,25,99,322
632636,Apartment,Apartment,227,100,50,125,425
634515,Condominium,Condominium,128,97,80,99,377
645985,House,House,47,97,30,35,135
648088,Cottage,Other,364,97,50,115,395
674159,Guest suite,Other,245,98,15,147,456
681880,Guesthouse,Other,541,99,25,89,292
686218,House,House,31,100,50,139,467
747429,House,House,55,93,150,295,1035
775235,House,House,61,98,100,60,280
914787,Apartment,Apartment,268,94,75,175,600
1006989,Guest suite,Other,408,100,25,85,280
1009550,Guest suite,Other,190,99,55,110,385
1039298,Guest suite,Other,74,99,60,79,297
1065775,House,House,15,100,50,100,350
1130166,Guest suite,Other,350,100,20,100,320
1150709,Condominium,Condominium,543,93,20,159,497
1209395,Condominium,Condominium,154,98,70,85,325
1278810,Cabin,Other,138,98,145,525,1720
1300996,House,House,355,98,60,90,330
1340955,House,House,435,98,65,169,572
1376970,House,House,134,93,50,89,317
1386270,House,House,432,98,10,50,160
1399012,Apartment,Apartment,364,92,50,138,464
1428018,House,House,251,99,25,105,340
1468175,House,House,140,91,45,75,270
1469884,House,House,76,88,39,65,234
1476349,Loft,Other,154,94,75,90,345
1537921,Guesthouse,Other,176,98,65,119,422
1550764,Guest suite,Other,550,98,35,55,200
1557535,House,House,59,99,150,645,2085
1583339,House,House,42,97,100,350,1150
1583557,House,House,86,97,50,120,410
1584280,Guesthouse,Other,309,97,35,86,293
1587240,House,House,122,99,25,70,235
1625117,Apartment,Apartment,247,85,20,99,317
1637070,Cottage,Other,221,97,0,75,225
1644990,Apartment,Apartment,488,99,0,125,375
1648311,Apartment,Apartment,39,91,150,300,1050
1661560,Apartment,Apartment,103,98,80,165,575
1709396,House,House,21,94,120,385,1275
1714215,House,House,8,98,35,28,119
1793477,Guest suite,Other,426,99,30,99,327
1801399,House,House,56,99,0,110,330
1842910,Apartment,Apartment,255,98,60,90,330
1844680,House,House,162,98,10,60,190
1857152,House,House,318,99,0,55,165
1885504,Apartment,Apartment,145,95,65,97,356
1906253,Loft,Other,35,92,80,189,647
1951714,House,House,7,97,500,500,2000
1952604,Apartment,Apartment,5,96,350,83,599
1984644,Apartment,Apartment,161,97,50,79,287
2010018,House,House,290,97,150,426,1428
2022417,Guesthouse,Other,237,98,0,165,495
2071080,House,House,3,100,0,100,300
2082627,Loft,Other,23,93,80,259,857
2083878,Guest suite,Other,430,97,65,110,395
2138177,Guest suite,Other,347,99,40,115,385
2140341,Loft,Other,175,97,75,149,522
2172240,House,House,554,97,0,58,174
2181743,Apartment,Apartment,292,99,85,135,490
2192163,House,House,38,99,25,79,262
2203929,Loft,Other,44,94,100,317,1051
2216697,Apartment,Apartment,312,87,50,130,440
2227650,Loft,Other,31,87,115,289,982
2247632,House,House,128,97,175,355,1240
2261942,Bungalow,Other,492,98,0,83,249
2273933,House,House,4,100,150,550,1800
2289868,Guesthouse,Other,520,99,40,120,400
2316288,House,House,213,99,130,349,1177
2372334,House,House,45,99,25,70,235
2383365,Apartment,Apartment,355,94,50,130,440
2396505,House,House,52,100,200,585,1955
2400986,Loft,Other,23,92,80,262,866
2430070,Bungalow,Other,96,99,75,122,441
2473234,Guest suite,Other,104,99,70,60,250
2479230,Apartment,Apartment,87,99,80,88,344
2560751,House,House,194,97,160,135,565
2577619,House,House,99,95,250,646,2188
2581896,Apartment,Apartment,212,99,65,99,362
2599447,House,House,21,99,150,400,1350
2608052,House,House,116,99,180,400,1380
2666769,House,House,457,99,75,88,339
2687266,Bungalow,Other,306,97,85,149,532
2694882,Apartment,Apartment,223,99,65,99,362
2699594,Condominium,Condominium,144,98,120,399,1317
2710049,House,House,9,100,50,28,134
2726453,House,House,131,96,95,99,392
2743820,House,House,81,94,150,100,450
2748427,Guest suite,Other,466,97,39,99,336
2762501,House,House,26,99,0,450,1350
2811765,Bungalow,Other,5,100,100,350,1150
2824336,House,House,127,98,150,499,1647
2874811,Bungalow,Other,150,99,75,84,327
2881237,Apartment,Apartment,135,96,125,228,809
2882505,Bungalow,Other,601,98,40,100,340
2906397,House,House,32,95,200,799,2597
2906844,Guesthouse,Other,360,98,75,120,435
2908364,House,House,21,99,196,650,2146
2931998,Bungalow,Other,81,99,90,195,675
2943912,House,House,49,96,100,250,850
2950152,House,House,380,96,70,179,607
2984307,Bungalow,Other,320,98,65,69,272
2989603,Condominium,Condominium,86,90,75,148,519
3005865,Guest suite,Other,23,96,50,150,500
3021231,House,House,150,99,140,195,725
3043332,Guest suite,Other,254,97,50,70,260
3052313,House,House,8,100,200,400,1400
3056884,Guesthouse,Other,4,100,50,275,875
3072413,House,House,59,95,40,90,310
3076383,House,House,81,98,180,372,1296
3095791,Apartment,Apartment,51,94,0,60,180
3107569,House,House,104,96,300,600,2100
3121821,Loft,Other,678,99,15,95,300
3123909,House,House,104,98,125,489,1592
3158038,House,House,17,98,179,525,1754
3200462,Bungalow,Other,175,91,35,132,431
3206885,Cottage,Other,63,99,110,369,1217
3215996,House,House,292,97,80,141,503
3231144,Apartment,Apartment,8,97,60,99,357
3258026,House,House,37,98,150,625,2025
3275310,House,House,54,99,200,224,872
3278713,Loft,Other,325,97,70,220,730
3328710,Apartment,Apartment,6,95,75,160,555
3344930,Condominium,Condominium,349,98,140,250,890
3379848,Guest suite,Other,72,100,55,120,415
3398939,Condominium,Condominium,280,95,90,115,435
3405468,House,House,41,99,125,385,1280
3456593,Bungalow,Other,106,99,100,150,550
3533639,Condominium,Condominium,110,97,65,59,242
3550048,House,House,140,93,185,135,590
3571432,Apartment,Apartment,567,91,50,120,410
3576806,House,House,32,100,100,225,775
3578360,House,House,56,95,75,120,435
3595967,House,House,45,99,150,375,1275
3615228,Guest suite,Other,51,96,50,55,215
3643239,Hostel,Other,139,92,10,120,370
3648549,Apartment,Apartment,105,99,65,97,356
3686152,House,House,184,99,130,390,1300
3688613,Apartment,Apartment,324,99,100,52,256
3694888,Apartment,Apartment,455,96,35,149,482
3696753,Condominium,Condominium,223,99,100,175,625
3697561,Bungalow,Other,227,98,25,100,325
3701508,House,House,136,97,35,125,410
3703925,Guesthouse,Other,411,96,25,120,385
3704256,House,House,106,98,75,125,450
3710914,House,House,313,98,49,167,550
3717911,Hostel,Other,496,95,10,35,115
3740462,Apartment,Apartment,271,98,50,99,347
3741091,House,House,218,99,120,400,1320
3742359,House,House,256,98,55,99,352
3742727,House,House,53,97,100,175,625
3760692,Bungalow,Other,201,99,20,100,320
3793659,House,House,125,99,150,489,1617
3811909,House,House,247,99,50,107,371
3861690,Apartment,Apartment,150,98,50,105,365
3867817,House,House,8,98,350,229,1037
3905148,House,House,360,100,25,100,325
3907104,House,House,67,97,100,135,505
3912357,Guest suite,Other,322,96,50,85,305
3938837,House,House,39,97,90,150,540
3952633,Apartment,Apartment,24,99,200,125,575
3976359,Hostel,Other,165,95,75,200,675
4014533,House,House,108,87,0,190,570
4033107,Apartment,Apartment,85,95,25,132,421
4033674,Apartment,Apartment,554,93,39,75,264
4047679,Apartment,Apartment,94,98,75,64,267
4067086,House,House,518,94,64,156,532
4097387,Bungalow,Other,55,97,40,85,295
4100639,Condominium,Condominium,241,94,90,113,429
4104688,Condominium,Condominium,31,99,75,319,1032
4111804,House,House,27,99,25,75,250
4169295,House,House,60,97,295,899,2992
4170603,Condominium,Condominium,246,95,75,116,423
4178988,Other,Other,535,99,75,90,345
4197716,Apartment,Apartment,470,97,78,130,468
4227049,House,House,65,98,95,295,980
4252199,House,House,299,97,150,303,1059
4257414,Loft,Other,116,99,150,550,1800
4258125,Condominium,Condominium,19,95,75,309,1002
4258396,House,House,49,99,125,234,827
4258496,House,House,81,98,0,79,237
4266652,Condominium,Condominium,21,86,100,58,274
4268186,Bungalow,Other,131,100,75,280,915
4275484,House,House,210,93,150,175,675
4302855,House,House,104,100,170,300,1070
4303083,House,House,113,98,170,323,1139
4338237,Apartment,Apartment,23,89,89,999,3086
4351066,Apartment,Apartment,306,93,60,69,267
4354794,Condominium,Condominium,292,96,75,125,450
4387520,House,House,114,97,100,125,475
4395411,Apartment,Apartment,11,93,89,999,3086
4404303,Apartment,Apartment,290,99,79,109,406
4436799,Apartment,Apartment,502,91,55,73,274
4438136,Apartment,Apartment,162,100,59,198,653
4474214,House,House,199,95,75,140,495
4476315,Villa,Other,263,99,75,76,303
4476814,Cottage,Other,23,95,125,100,425
4485271,Apartment,Apartment,130,94,65,145,500
4490882,Apartment,Apartment,25,98,150,125,525
4491931,House,House,186,95,39,139,456
4494569,House,House,81,98,260,500,1760
4511965,Apartment,Apartment,14,100,130,200,730
4531756,House,House,14,99,250,499,1747
4557628,Apartment,Apartment,2,100,65,80,305
4559286,House,House,137,97,0,76,228
4563970,House,House,18,100,120,105,435
4575694,Guest suite,Other,359,98,55,139,472
4582359,House,House,358,95,35,95,320
4589829,House,House,432,100,40,95,325
4604518,House,House,177,99,125,317,1076
4621726,House,House,95,99,100,125,475
4625481,Condominium,Condominium,79,97,80,185,635
4636392,House,House,15,97,15,89,282
4645686,House,House,197,95,100,150,550
4649087,Apartment,Apartment,4,95,75,115,420
4688417,House,House,24,97,50,240,770
4688669,Condominium,Condominium,41,93,89,169,596
4691716,House,House,232,100,75,125,450
4693349,Bungalow,Other,361,96,60,115,405
4786007,Loft,Other,162,99,75,62,261
4787052,Loft,Other,334,99,40,111,373
4796367,House,House,77,96,100,200,700
4806588,Condominium,Condominium,266,93,90,115,435
4809998,House,House,85,99,115,150,565
4810344,Guest suite,Other,165,98,90,125,465
4814184,House,House,19,99,75,125,450
4857128,Guest suite,Other,268,98,0,85,255
4861360,Apartment,Apartment,51,100,85,190,655
4862580,House,House,128,99,150,800,2550
4878145,House,House,8,98,120,358,1194
4917247,House,House,283,97,100,125,475
4924659,House,House,290,95,45,100,345
4935632,House,House,234,95,7,39,124
4943665,House,House,143,97,130,160,610
4943726,House,House,147,97,25,70,235
4949787,House,House,124,98,150,160,630
4958707,Condominium,Condominium,482,96,55,160,535
4963269,Apartment,Apartment,196,98,60,77,291
5014393,House,House,74,97,60,135,465
5039858,House,House,80,98,20,85,275
5042356,House,House,102,98,50,67,251
5061506,House,House,126,100,250,127,631
5069985,Loft,Other,34,96,80,227,761
5070014,House,House,107,99,40,95,325
5093371,House,House,324,96,25,69,232
5093759,Apartment,Apartment,46,97,100,225,775
5101476,Guest suite,Other,356,99,65,139,482
5171277,House,House,88,98,149,299,1046
5174212,Guesthouse,Other,651,96,30,90,300
5174858,Apartment,Apartment,482,89,55,79,292
5176412,House,House,182,89,0,33,99
5209891,House,House,72,99,60,175,585
5212573,Barn,Other,174,100,75,105,390
5217231,House,House,105,94,125,325,1100
5228148,House,House,236,97,85,150,535
5230048,House,House,52,99,150,525,1725
5258807,House,House,111,97,250,300,1150
5261347,Guesthouse,Other,86,100,50,159,527
5317695,House,House,160,94,130,135,535
5329979,Townhouse,Townhouse,131,95,75,114,417
5334208,House,House,72,99,200,195,785
5339135,House,House,148,95,7,33,106
5339138,House,House,266,95,7,39,124
5352951,House,House,236,99,225,299,1122
5396205,House,House,30,93,75,131,468
5397498,House,House,189,99,0,99,297
5402572,Apartment,Apartment,281,97,75,175,600
5435072,Condominium,Condominium,196,97,95,175,620
5450001,House,House,46,99,125,100,425
5480793,Loft,Other,286,99,60,105,375
5481942,House,House,26,99,140,958,3014
5486725,Apartment,Apartment,119,93,50,149,497
5497835,House,House,18,98,100,215,745
5508670,House,House,32,96,140,190,710
5509688,House,House,127,97,150,395,1335
5520441,Apartment,Apartment,229,99,20,99,317
5532667,Guesthouse,Other,292,95,85,116,433
5557887,Condominium,Condominium,41,97,125,195,710
5560170,House,House,26,98,115,295,1000
5570561,House,House,2,100,150,259,927
5580019,House,House,180,91,23,51,176
5580020,House,House,144,91,23,48,167
5582584,House,House,32,99,195,300,1095
5590547,House,House,95,96,125,122,491
5591141,House,House,231,98,85,182,631
5593364,Guest suite,Other,202,100,50,115,395
5622887,House,House,7,89,35,28,119
5623567,House,House,4,100,60,32,156
5625832,Guest suite,Other,230,96,55,89,322
5685029,House,House,69,99,150,220,810
5717222,House,House,129,94,100,199,697
5726670,Apartment,Apartment,148,99,60,65,255
5731292,House,House,16,98,225,549,1872
5745854,House,House,60,91,55,200,655
5756534,House,House,27,97,0,65,195
5761405,House,House,51,100,50,199,647
5761584,House,House,61,99,40,99,337
5761616,House,House,184,99,150,99,447
5767371,House,House,58,98,195,249,942
5773891,House,House,227,98,85,145,520
5785318,Bungalow,Other,212,91,40,119,397
5793373,House,House,78,100,60,110,390
5794839,House,House,86,99,155,228,839
5795538,House,House,183,98,120,182,666
5796020,House,House,17,99,120,190,690
5797634,Apartment,Apartment,14,91,15,95,300
5808960,Guest suite,Other,246,100,50,99,347
5816105,House,House,29,97,10,75,235
5819119,Bungalow,Other,596,98,25,150,475
5834344,Apartment,Apartment,514,90,45,110,375
5839130,House,House,194,99,125,200,725
5849310,House,House,134,98,15,56,183
5857984,House,House,25,93,75,500,1575
5859347,House,House,82,95,95,250,845
5864001,Bungalow,Other,43,96,100,50,250
5864046,House,House,272,98,65,199,662
5880314,House,House,317,96,30,65,225
5889177,House,House,55,94,50,85,305
5915336,House,House,44,98,75,110,405
5917831,Loft,Other,265,98,50,85,305
5926847,Cottage,Other,359,100,75,150,525
5930642,Condominium,Condominium,30,96,99,101,402
5933237,Bungalow,Other,198,98,50,175,575
5957415,House,House,92,97,30,99,327
5964509,House,House,223,98,250,150,700
5970743,Condominium,Condominium,235,99,100,239,817
5984997,Apartment,Apartment,436,99,85,125,460
5998119,Guesthouse,Other,256,100,50,150,500
6000904,Hostel,Other,23,96,75,370,1185
6001003,Hostel,Other,55,96,75,175,600
6005692,House,House,181,99,150,230,840
6012598,House,House,67,98,75,299,972
6052703,House,House,4,95,100,85,355
6053563,House,House,6,93,150,35,255
6053806,Guest suite,Other,364,98,30,94,312
6053818,House,House,3,100,175,35,280
6056567,House,House,53,98,140,142,566
6060887,House,House,215,97,150,239,867
6099376,Apartment,Apartment,144,94,95,100,395
6102786,House,House,6,97,200,450,1550
6113766,Guest suite,Other,287,100,35,123,404
6115165,House,House,37,99,50,250,800
6119843,Guesthouse,Other,196,99,85,110,415
6128035,Apartment,Apartment,405,88,50,150,500
6139494,House,House,135,99,165,135,570
6162409,Guest suite,Other,366,99,35,92,311
6164469,Apartment,Apartment,17,90,85,190,655
6170733,House,House,5,96,120,400,1320
6207147,House,House,179,99,30,89,297
6210434,Guest suite,Other,383,98,68,110,398
6213651,House,House,219,99,60,195,645
6223197,House,House,160,95,85,169,592
6225946,House,House,213,98,55,141,478
6227141,House,House,131,99,75,110,405
6227228,Apartment,Apartment,120,99,45,146,483
6235842,Apartment,Apartment,244,99,75,150,525
6237779,Guest suite,Other,176,99,50,99,347
6238833,House,House,60,99,225,200,825
6246236,Guest suite,Other,159,94,22,85,277
6247676,Tiny house,Other,580,99,35,168,539
6249141,Apartment,Apartment,160,94,75,95,360
6249592,Condominium,Condominium,65,94,99,269,906
6256932,Serviced apartment,Other,78,94,150,600,1950
6274692,House,House,125,99,125,249,872
6276671,House,House,39,99,99,199,696
6284915,House,House,55,99,175,290,1045
6287619,Apartment,Apartment,120,99,35,125,410
6289411,House,House,181,87,50,125,425
6299318,House,House,411,96,55,116,403
6302608,Apartment,Apartment,201,88,75,175,600
6302890,Loft,Other,158,99,50,112,386
6305452,Apartment,Apartment,305,94,40,80,280
6305488,Condominium,Condominium,4,100,99,139,516
6313730,House,House,238,100,35,70,245
6323058,House,House,92,100,125,500,1625
6334013,House,House,49,92,300,199,897
6336963,Apartment,Apartment,326,99,54,90,324
6361524,Apartment,Apartment,118,96,100,85,355
6385019,Apartment,Apartment,114,98,30,119,387
6385486,Apartment,Apartment,316,96,50,80,290
6397439,House,House,3,100,25,148,469
6402811,Townhouse,Townhouse,31,97,200,442,1526
6415797,House,House,10,100,180,600,1980
6423525,Apartment,Apartment,169,94,100,90,370
6424881,House,House,172,100,25,90,295
6435325,Guesthouse,Other,305,99,55,94,337
6437109,Condominium,Condominium,4,75,20,63,209
6437156,House,House,64,95,250,750,2500
6446261,House,House,250,98,50,77,281
6446687,Condominium,Condominium,43,94,89,169,596
6449120,House,House,16,89,45,112,381
6451379,Townhouse,Townhouse,17,94,275,662,2261
6453387,Townhouse,Townhouse,83,100,100,169,607
6466330,House,House,32,93,275,582,2021
6506269,Apartment,Apartment,188,94,65,75,290
6512317,Guest suite,Other,346,98,5,85,260
6528736,House,House,81,100,50,60,230
6543513,House,House,4,100,150,600,1950
6557790,House,House,102,92,20,39,137
6560581,Guesthouse,Other,245,100,60,100,360
6561061,House,House,116,99,200,500,1700
6570571,Bungalow,Other,141,98,60,152,516
6575499,Apartment,Apartment,194,99,75,129,462
6584689,House,House,39,93,240,299,1137
6598386,Apartment,Apartment,450,98,45,75,270
6600619,House,House,160,97,150,175,675
6613408,Condominium,Condominium,43,94,99,269,906
6622757,House,House,29,99,59,399,1256
6623382,Hostel,Other,21,100,75,300,975
6624292,Hostel,Other,50,96,75,400,1275
6636189,House,House,4,100,75,150,525
6644226,Guesthouse,Other,286,98,60,167,561
6645502,House,House,159,99,250,300,1150
6646825,Apartment,Apartment,163,91,70,125,445
6653848,Townhouse,Townhouse,100,100,125,115,470
6658123,House,House,15,95,200,475,1625
6661949,House,House,250,95,35,79,272
6663109,House,House,54,93,150,229,837
6686419,House,House,14,94,25,59,202
6688975,Apartment,Apartment,370,93,40,96,328
6700201,Guesthouse,Other,45,96,75,65,270
6701879,Guesthouse,Other,360,98,60,115,405
6703006,House,House,101,97,60,180,600
6703990,House,House,96,97,260,699,2357
6710477,House,House,121,98,95,135,500
6712123,House,House,113,95,115,169,622
6724955,Apartment,Apartment,107,97,30,100,330
6739165,House,House,156,93,75,69,282
6740738,House,House,169,98,150,175,675
6747666,House,House,12,98,135,219,792
6749535,House,House,21,100,25,125,400
6750277,Guesthouse,Other,229,99,94,124,466
6758464,House,House,120,97,150,159,627
6765655,Camper/RV,Other,296,91,25,88,289
6778008,House,House,7,97,125,550,1775
6846306,House,House,116,99,100,155,565
6851003,House,House,6,90,10,59,187
6852100,House,House,217,97,100,200,700
6902565,House,House,99,98,130,230,820
6909123,House,House,8,100,200,850,2750
6912356,Guest suite,Other,154,98,40,125,415
6956468,Apartment,Apartment,36,93,100,250,850
6976157,House,House,33,99,200,650,2150
7020302,Apartment,Apartment,344,98,20,115,365
7021923,Apartment,Apartment,272,99,50,99,347
7023249,Condominium,Condominium,40,96,99,269,906
7054123,Townhouse,Townhouse,1,100,100,200,700
7068164,Apartment,Apartment,2,90,50,200,650
7074838,Bungalow,Other,65,99,60,115,405
7075362,House,House,1,100,30,250,780
7092123,Apartment,Apartment,298,98,50,140,470
7111921,House,House,56,94,20,75,245
7115636,Condominium,Condominium,214,97,70,155,535
7128065,House,House,59,100,100,198,694
7172288,House,House,30,100,150,620,2010
7206598,Bungalow,Other,60,97,60,225,735
7221835,Condominium,Condominium,176,95,95,175,620
7276483,Bungalow,Other,19,95,160,489,1627
7291013,House,House,379,98,10,60,190
7307832,House,House,67,96,0,130,390
7329158,Guest suite,Other,59,99,50,82,296
7329327,Guest suite,Other,150,99,45,75,270
7360288,Guesthouse,Other,310,98,65,128,449
7367968,House,House,138,97,150,187,711
7380837,House,House,152,97,75,109,402
7382453,Apartment,Apartment,222,99,75,135,480
7383966,House,House,71,98,225,350,1275
7399827,Townhouse,Townhouse,243,96,75,112,411
7419176,House,House,2,100,100,110,430
7419208,House,House,30,99,150,840,2670
7420467,Guest suite,Other,86,99,109,99,406
7439509,House,House,410,98,10,85,265
7459276,House,House,151,99,50,375,1175
7472215,House,House,33,100,0,395,1185
7474432,House,House,190,96,20,49,167
7474446,House,House,292,99,20,78,254
7497679,House,House,2,100,25,45,160
7535334,Condominium,Condominium,180,99,30,119,387
7593717,House,House,40,99,30,100,330
7597113,House,House,62,97,175,299,1072
7601469,Bungalow,Other,301,97,95,99,392
7604137,House,House,12,92,75,230,765
7608787,Cottage,Other,110,99,75,95,360
7617795,Apartment,Apartment,17,99,129,250,879
7665412,House,House,10,98,0,80,240
7678965,Apartment,Apartment,74,98,200,225,875
7679684,House,House,251,99,100,115,445
7680228,Guest suite,Other,87,98,55,41,178
7688877,Apartment,Apartment,133,99,10,98,304
7692199,Guesthouse,Other,160,97,60,110,390
7697579,Guest suite,Other,131,99,60,79,297
7732118,House,House,31,98,35,200,635
7735723,Condominium,Condominium,246,96,75,179,612
7747039,House,House,152,99,60,95,345
7758096,Condominium,Condominium,7,100,175,350,1225
7759892,Condominium,Condominium,192,97,100,160,580
7761551,House,House,129,100,175,372,1291
7787915,House,House,43,96,70,165,565
7789726,House,House,42,99,300,600,2100
7799710,Apartment,Apartment,30,99,35,135,440
7799836,House,House,204,99,165,313,1104
7805346,House,House,386,95,64,101,367
7817762,Guesthouse,Other,89,99,65,105,380
7823039,House,House,78,99,150,400,1350
7837790,Townhouse,Townhouse,157,97,80,150,530
7842256,House,House,94,96,50,120,410
7850692,Apartment,Apartment,35,98,20,160,500
7853453,Apartment,Apartment,4,100,25,47,166
7860065,Guest suite,Other,255,96,50,89,317
7883338,House,House,16,95,200,425,1475
7886222,Cottage,Other,170,95,70,144,502
7899983,Condominium,Condominium,157,97,75,119,432
7914730,House,House,32,93,75,222,741
7922612,Cottage,Other,181,96,50,114,392
7931679,House,House,4,100,125,300,1025
7947943,House,House,121,99,19,91,292
7950078,Apartment,Apartment,28,100,165,345,1200
7953662,House,House,43,97,30,275,855
7967170,Apartment,Apartment,50,95,75,95,360
7984400,House,House,32,100,50,100,350
7984939,Bungalow,Other,207,100,50,105,365
8000304,House,House,40,99,100,400,1300
8015253,House,House,366,98,59,97,350
8017261,House,House,109,97,53,49,200
8035818,Townhouse,Townhouse,388,99,75,96,363
8035950,Townhouse,Townhouse,448,99,75,123,444
8049698,House,House,40,98,100,250,850
8055023,Guesthouse,Other,428,98,55,89,322
8080050,House,House,210,97,150,200,750
8081489,House,House,88,98,75,136,483
8099896,Apartment,Apartment,167,95,65,85,320
8133254,Condominium,Condominium,158,99,30,99,327
8134339,Guest suite,Other,100,100,75,225,750
8138613,House,House,169,93,60,100,360
8169083,Apartment,Apartment,33,97,0,65,195
8188686,House,House,66,99,200,849,2747
8193407,House,House,290,98,10,60,190
8205108,House,House,100,97,75,109,402
8208036,Bungalow,Other,102,99,95,140,515
8209269,Apartment,Apartment,128,100,80,140,500
8218822,House,House,85,99,125,222,791
8228945,Apartment,Apartment,260,99,40,129,427
8238560,House,House,56,95,25,60,205
8239061,House,House,120,95,145,120,505
8240987,Guesthouse,Other,23,99,85,100,385
8271426,House,House,140,100,150,290,1020
8289045,House,House,198,99,120,175,645
8290225,Apartment,Apartment,84,97,45,39,162
8309659,House,House,5,100,150,450,1500
8332556,Condominium,Condominium,23,97,99,269,906
8332917,Condominium,Condominium,33,95,99,269,906
8337996,Apartment,Apartment,27,98,125,125,500
8342265,Guesthouse,Other,180,100,55,139,472
8350819,House,House,25,100,200,599,1997
8385922,Townhouse,Townhouse,165,98,125,79,362
8390839,House,House,11,96,25,190,595
8390945,House,House,52,98,20,135,425
8400490,Townhouse,Townhouse,3,100,100,50,250
8410236,House,House,11,100,100,300,1000
8410601,House,House,30,95,150,205,765
8421921,House,House,6,100,150,350,1200
8438077,Apartment,Apartment,156,97,75,85,330
8442427,Townhouse,Townhouse,45,100,100,80,340
8442994,House,House,33,94,185,425,1460
8445240,House,House,17,96,45,124,417
8457305,Loft,Other,4,100,140,650,2090
8497631,House,House,305,99,25,95,310
8499033,Townhouse,Townhouse,286,98,90,237,801
8519730,House,House,161,96,10,49,157
8539715,Guest suite,Other,244,87,0,79,237
8540512,House,House,192,98,125,156,593
8542398,Apartment,Apartment,180,98,25,90,295
8547609,Apartment,Apartment,332,96,35,105,350
8555606,House,House,146,94,20,45,155
8589599,Tiny house,Other,245,98,50,68,254
8593786,Townhouse,Townhouse,50,99,200,350,1250
8604856,Condominium,Condominium,25,100,20,40,140
8608294,House,House,51,100,200,600,2000
8637549,House,House,281,99,115,125,490
8649816,House,House,87,98,15,68,219
8667721,Apartment,Apartment,102,97,95,211,728
8683984,House,House,185,92,100,170,610
8689506,House,House,129,98,275,539,1892
8690505,House,House,81,98,195,350,1245
8716135,House,House,144,97,50,125,425
8718178,House,House,1,100,50,34,152
8734371,Loft,Other,88,100,90,300,990
8757379,Bungalow,Other,148,100,25,85,280
8757904,Guesthouse,Other,3,100,75,51,228
8759177,Townhouse,Townhouse,118,97,175,239,892
8760193,Apartment,Apartment,195,95,75,95,360
8763608,House,House,69,99,100,350,1150
8800840,Townhouse,Townhouse,126,99,135,199,732
8825862,House,House,131,100,150,255,915
8841789,House,House,18,99,150,190,720
8867974,House,House,3,100,80,390,1250
8886777,Condominium,Condominium,189,99,65,141,488
8904707,Loft,Other,97,100,110,500,1610
8973970,House,House,1,80,30,150,480
8983414,House,House,24,100,200,600,2000
8993928,Guest suite,Other,182,99,50,120,410
9004782,Apartment,Apartment,395,98,30,76,258
9012270,Apartment,Apartment,2,90,75,350,1125
9024984,Apartment,Apartment,324,99,65,109,392
9026268,Guest suite,Other,243,97,70,78,304
9038350,House,House,107,97,50,99,347
9049312,Loft,Other,4,100,105,450,1455
9049516,Loft,Other,5,100,105,400,1305
9049629,Loft,Other,4,95,95,350,1145
9050243,Loft,Other,10,100,65,250,815
9059335,House,House,73,93,125,169,632
9063620,House,House,134,98,75,119,432
9078761,House,House,19,93,125,199,722
9078946,Apartment,Apartment,47,94,75,79,312
9090089,House,House,175,97,85,150,535
9118875,Condominium,Condominium,102,100,100,119,457
9132878,House,House,71,98,75,160,555
9150291,Townhouse,Townhouse,68,97,50,225,725
9156218,House,House,3,100,50,100,350
9182002,House,House,62,99,30,69,237
9185457,Guest suite,Other,269,98,20,125,395
9185913,House,House,4,73,60,85,315
9188932,House,House,43,98,275,662,2261
9197378,Apartment,Apartment,170,96,30,60,210
9218062,House,House,69,99,80,140,500
9218294,House,House,183,99,199,329,1186
9219413,Townhouse,Townhouse,96,100,150,375,1275
9238908,Guest suite,Other,115,86,0,37,111
9252931,House,House,67,99,200,725,2375
9260886,House,House,189,98,75,113,414
9300130,Apartment,Apartment,139,93,130,257,901
9309758,House,House,85,99,120,229,807
9318201,Guest suite,Other,184,98,50,84,302
9330812,Guest suite,Other,157,99,65,147,506
9348884,House,House,55,99,125,275,950
9373126,House,House,14,100,75,350,1125
9383218,House,House,59,100,150,375,1275
9383501,House,House,1,100,200,600,2000
9403958,House,House,32,98,150,235,855
9405794,House,House,72,100,200,750,2450
9424068,House,House,31,93,20,40,140
9435965,Bungalow,Other,149,99,70,159,547
9450468,House,House,25,99,125,450,1475
9451306,House,House,123,94,60,110,390
9477068,Guest suite,Other,101,97,30,46,168
9482455,House,House,51,94,95,45,230
9488800,House,House,260,99,50,89,317
9489809,Condominium,Condominium,10,98,75,60,255
